LoanID,UserID,BusinessType,BusinessAge,AnnualTurnover,ProfitMargin,NumEmployees,LoanAmount,LoanPurpose,LoanTenure,InterestRate,MonthlyEMI,EMI_Defaulted,PreviousDefaults,CreditScore,CollateralValue,DSCR,CurrentRatio,RevenueGrowth,Location,IndustrySector,YearsWithBank,BankRelationshipScore,Risk_Prediction
LN02021,USR02021,Food,21,78.07,11.66,22,13.22,Inventory,5,15.63,0.25,2,2,593,17.0,1.59,1.53,6.49,Mumbai,Textiles,7,4.9,High Risk
LN02022,USR02022,Retail,8,60.52,18.39,24,11.42,Equipment,1,11.19,1.06,1,1,614,13.0,1.51,2.85,6.69,Kolkata,Textiles,13,1.3,High Risk
LN02023,USR02023,Food,8,21.57,9.32,49,16.16,Equipment,4,13.53,0.38,3,2,426,15.87,0.82,1.7,5.43,Ahmedabad,Pharma,1,3.0,High Risk
LN02024,USR02024,Manufacturing,4,8.09,16.82,25,22.48,Expansion,4,16.36,0.54,3,0,767,12.69,0.89,2.18,4.68,Hyderabad,Textiles,13,3.9,High Risk
LN02025,USR02025,Trading,15,81.8,23.26,43,14.95,Working Capital,2,12.42,0.7,2,2,666,9.54,1.94,1.38,9.42,Delhi,Textiles,1,1.2,High Risk
LN02026,USR02026,Tech,11,58.15,20.96,37,16.41,Working Capital,4,10.2,0.38,3,1,320,11.8,1.8,1.93,9.93,Bangalore,Textiles,4,4.1,High Risk
LN02027,USR02027,Services,11,58.41,23.43,5,24.68,Inventory,2,12.89,1.16,0,2,615,13.21,1.78,2.82,8.91,Kolkata,Pharma,3,4.9,High Risk
LN02028,USR02028,Textiles,1,95.88,24.57,36,21.02,Expansion,3,14.41,0.67,1,2,389,5.2,0.99,2.99,5.54,Ahmedabad,Agri,10,1.4,High Risk
LN02029,USR02029,Trading,17,110.2,5.21,35,17.94,Inventory,2,9.07,0.82,1,2,703,11.33,1.4,1.79,7.19,Kolkata,Pharma,4,4.3,High Risk
LN02030,USR02030,Tech,15,66.82,17.45,48,17.73,Working Capital,6,12.14,0.28,1,0,817,9.7,2.18,1.39,14.38,Bangalore,Textiles,13,2.5,Low Risk
LN02031,USR02031,Food,20,64.78,13.26,19,11.98,Expansion,1,14.47,1.14,3,1,750,14.43,1.1,1.7,2.32,Delhi,FMCG,13,1.6,High Risk
LN02032,USR02032,Services,6,90.0,22.2,47,11.5,Debt Consolidation,6,17.57,0.19,3,0,449,11.12,2.3,1.72,15.54,Ahmedabad,Textiles,9,3.0,High Risk
LN02033,USR02033,Food,24,34.29,10.04,21,15.71,Expansion,4,12.68,0.37,0,2,745,2.62,1.01,2.32,8.4,Mumbai,Pharma,2,1.3,High Risk
LN02034,USR02034,Manufacturing,22,81.69,24.62,32,15.83,Expansion,4,10.47,0.36,3,2,379,11.32,1.09,2.04,7.28,Bangalore,IT Services,14,3.1,High Risk
LN02035,USR02035,Retail,15,91.56,17.27,25,10.75,Debt Consolidation,4,13.81,0.25,1,0,316,3.81,1.61,2.56,11.81,Mumbai,IT Services,4,1.1,High Risk
LN02036,USR02036,Services,9,95.41,20.87,17,18.52,Equipment,2,11.57,0.86,0,0,437,13.82,2.41,2.43,-0.27,Hyderabad,Pharma,7,3.9,High Risk
LN02037,USR02037,Tech,14,16.9,6.71,16,13.61,Equipment,5,10.93,0.25,0,2,807,7.7,1.36,1.58,13.52,Kolkata,Construction,2,3.0,High Risk
LN02038,USR02038,Tech,18,52.16,8.67,4,20.64,Equipment,2,14.31,0.98,1,1,373,6.61,1.92,2.59,15.43,Ahmedabad,IT Services,8,2.8,High Risk
LN02039,USR02039,Manufacturing,17,48.65,20.17,41,14.72,Working Capital,1,17.24,1.44,2,0,373,7.69,1.8,2.71,12.35,Delhi,FMCG,10,1.8,High Risk
LN02040,USR02040,Manufacturing,18,78.0,5.44,20,14.28,Expansion,2,16.52,0.69,3,2,349,7.32,1.05,2.24,-0.41,Mumbai,Pharma,4,2.4,High Risk
LN02041,USR02041,Services,5,89.42,21.34,8,10.31,Debt Consolidation,4,10.64,0.24,3,2,309,9.53,1.22,2.86,11.06,Delhi,IT Services,9,1.7,High Risk
LN02042,USR02042,Food,20,119.9,5.28,34,10.86,Working Capital,3,15.89,0.35,1,1,402,7.42,2.38,2.59,14.58,Hyderabad,IT Services,14,3.9,High Risk
LN02043,USR02043,Textiles,20,60.15,18.14,23,21.59,Debt Consolidation,1,11.07,2.0,2,2,687,9.1,1.11,2.23,14.17,Mumbai,Agri,1,1.8,High Risk
LN02044,USR02044,Tech,9,60.07,12.3,42,16.34,Working Capital,6,11.62,0.25,3,0,684,5.37,1.98,2.82,2.37,Delhi,Textiles,7,3.5,Low Risk
LN02045,USR02045,Tech,11,109.49,17.23,30,16.95,Working Capital,3,17.28,0.55,2,2,598,9.25,2.44,2.24,12.07,Delhi,IT Services,1,2.1,High Risk
LN02046,USR02046,Manufacturing,24,83.9,18.92,29,23.0,Working Capital,1,17.2,2.25,1,2,638,14.27,1.0,2.09,15.18,Hyderabad,IT Services,11,3.6,High Risk
LN02047,USR02047,Trading,22,113.03,11.85,4,8.41,Debt Consolidation,1,10.52,0.77,1,2,688,8.65,1.48,1.78,8.12,Bangalore,Agri,10,3.2,High Risk
LN02048,USR02048,Manufacturing,1,83.66,7.16,35,18.36,Inventory,4,9.58,0.42,2,2,773,11.87,1.18,2.78,2.19,Ahmedabad,Pharma,11,2.7,High Risk
LN02049,USR02049,Textiles,18,40.29,6.39,18,7.06,Working Capital,6,11.64,0.11,1,1,441,6.23,1.18,1.33,11.31,Hyderabad,Pharma,9,3.7,High Risk
LN02050,USR02050,Food,6,35.01,16.78,41,12.81,Equipment,2,14.24,0.61,1,0,469,11.74,1.0,2.0,12.22,Mumbai,Agri,14,2.7,High Risk
LN02051,USR02051,Food,2,28.45,15.41,24,9.27,Expansion,6,16.89,0.15,0,2,312,13.41,1.9,2.12,7.44,Mumbai,Agri,12,4.3,High Risk
LN02052,USR02052,Trading,15,94.86,19.84,45,19.29,Inventory,4,10.07,0.44,2,0,748,14.28,2.07,2.15,3.24,Kolkata,Construction,10,3.9,Low Risk
LN02053,USR02053,Tech,21,110.66,15.19,49,5.55,Inventory,4,12.73,0.13,3,1,473,10.6,1.95,2.34,11.93,Delhi,Textiles,12,3.2,High Risk
LN02054,USR02054,Manufacturing,14,130.48,13.45,15,13.85,Debt Consolidation,4,11.45,0.32,3,0,431,12.01,2.37,2.06,4.92,Ahmedabad,Agri,13,4.5,High Risk
LN02055,USR02055,Food,5,100.29,12.96,4,9.21,Inventory,3,9.13,0.28,0,1,839,6.16,1.05,1.59,9.59,Mumbai,Textiles,10,4.3,High Risk
LN02056,USR02056,Textiles,6,109.89,5.53,16,10.73,Debt Consolidation,6,16.1,0.17,1,0,568,8.85,1.34,2.73,14.23,Bangalore,IT Services,12,3.1,High Risk
LN02057,USR02057,Services,6,57.6,11.71,40,11.5,Debt Consolidation,6,16.32,0.19,1,0,550,7.6,1.39,2.35,1.36,Bangalore,FMCG,1,1.3,High Risk
LN02058,USR02058,Retail,22,40.31,24.52,43,21.6,Equipment,1,10.99,2.0,0,2,669,10.99,1.19,2.73,11.63,Hyderabad,Pharma,3,3.3,High Risk
LN02059,USR02059,Retail,18,100.5,22.47,30,13.32,Working Capital,5,10.36,0.24,0,0,825,8.42,1.04,1.62,7.17,Mumbai,Agri,12,2.4,High Risk
LN02060,USR02060,Retail,14,87.53,11.59,9,23.64,Inventory,2,10.3,1.09,1,2,805,12.06,1.63,2.31,7.28,Ahmedabad,FMCG,7,3.2,High Risk
LN02061,USR02061,Tech,10,78.22,16.76,20,24.68,Working Capital,4,13.18,0.58,2,2,477,17.41,2.22,2.46,10.06,Ahmedabad,Pharma,14,3.6,High Risk
LN02062,USR02062,Manufacturing,14,86.62,21.95,43,25.57,Working Capital,6,11.22,0.39,0,0,846,11.86,2.42,1.83,4.91,Mumbai,Construction,13,3.6,Low Risk
LN02063,USR02063,Trading,13,84.7,13.83,38,14.71,Working Capital,6,13.6,0.23,2,2,558,14.23,1.02,2.64,3.3,Kolkata,Pharma,1,3.7,High Risk
LN02064,USR02064,Food,3,113.51,5.36,43,16.05,Debt Consolidation,1,12.46,1.5,3,0,559,6.45,2.2,1.1,0.86,Kolkata,Agri,5,3.7,High Risk
LN02065,USR02065,Services,6,113.85,6.49,38,16.89,Working Capital,2,10.9,0.78,1,2,434,9.75,2.2,2.23,12.93,Kolkata,FMCG,6,1.4,High Risk
LN02066,USR02066,Textiles,8,91.33,15.21,46,13.16,Inventory,5,15.76,0.25,2,2,760,10.65,1.46,2.27,6.51,Mumbai,FMCG,14,1.8,High Risk
LN02067,USR02067,Services,12,100.37,24.39,6,17.12,Debt Consolidation,5,10.35,0.31,2,1,788,10.2,0.99,2.11,10.28,Hyderabad,FMCG,3,3.5,High Risk
LN02068,USR02068,Textiles,13,90.42,18.86,32,10.32,Inventory,4,16.19,0.25,1,1,380,15.53,2.48,2.3,6.06,Ahmedabad,Pharma,13,2.6,High Risk
LN02069,USR02069,Tech,11,61.16,6.42,26,5.62,Debt Consolidation,5,14.05,0.11,1,0,666,7.77,1.91,1.42,3.35,Hyderabad,Textiles,6,4.1,High Risk
LN02070,USR02070,Manufacturing,12,97.7,8.79,22,18.57,Expansion,5,16.49,0.36,3,2,358,10.97,2.47,2.4,10.61,Hyderabad,Textiles,4,1.5,High Risk
LN02071,USR02071,Retail,1,33.17,20.43,48,13.25,Expansion,2,9.04,0.6,1,1,373,2.71,1.62,1.74,9.31,Hyderabad,Pharma,6,1.8,High Risk
LN02072,USR02072,Manufacturing,17,106.62,21.83,33,10.12,Expansion,2,15.74,0.49,2,1,538,11.27,1.47,1.96,7.05,Bangalore,Agri,6,3.2,High Risk
LN02073,USR02073,Tech,16,39.16,17.35,26,10.75,Expansion,4,9.46,0.25,0,1,428,11.52,1.22,1.73,9.21,Mumbai,Pharma,4,3.0,High Risk
LN02074,USR02074,Trading,11,83.57,17.89,9,22.58,Debt Consolidation,6,17.55,0.37,1,2,711,9.84,2.47,2.0,4.16,Delhi,Textiles,1,2.1,High Risk
LN02075,USR02075,Trading,13,49.65,5.57,28,17.32,Working Capital,1,15.32,1.66,1,0,614,11.19,1.23,2.28,12.24,Mumbai,Pharma,3,2.6,High Risk
LN02076,USR02076,Tech,18,91.6,21.57,15,7.39,Equipment,4,11.88,0.17,0,2,673,8.31,0.84,2.69,13.17,Hyderabad,FMCG,11,1.1,High Risk
LN02077,USR02077,Textiles,11,73.98,20.77,10,9.07,Equipment,3,11.88,0.28,1,2,736,6.34,1.67,2.02,11.04,Bangalore,Agri,10,1.1,High Risk
LN02078,USR02078,Food,12,27.16,10.18,7,13.54,Expansion,5,16.75,0.26,1,1,437,7.03,1.44,1.71,6.51,Bangalore,Agri,7,1.4,High Risk
LN02079,USR02079,Food,6,87.62,19.17,46,17.38,Working Capital,1,17.13,1.7,0,2,754,7.44,1.24,2.03,8.24,Mumbai,Construction,2,3.3,High Risk
LN02080,USR02080,Textiles,9,57.66,9.3,15,11.03,Inventory,6,17.02,0.18,2,2,308,6.12,1.88,2.41,14.28,Delhi,Pharma,4,4.5,High Risk
LN02081,USR02081,Trading,16,101.43,5.81,31,14.14,Working Capital,6,16.28,0.23,3,1,531,6.0,1.42,1.76,13.12,Hyderabad,IT Services,6,2.0,High Risk
LN02082,USR02082,Trading,4,75.04,9.02,22,15.57,Inventory,2,16.37,0.75,3,1,696,7.51,1.48,1.89,15.98,Bangalore,IT Services,5,1.1,High Risk
LN02083,USR02083,Trading,3,86.86,8.57,16,15.68,Equipment,3,14.15,0.5,3,2,617,8.93,0.84,2.17,4.88,Hyderabad,IT Services,14,3.8,High Risk
LN02084,USR02084,Manufacturing,16,46.27,11.75,34,3.02,Working Capital,6,9.25,0.05,2,1,806,10.4,1.8,1.66,4.52,Hyderabad,FMCG,6,4.4,High Risk
LN02085,USR02085,Trading,24,57.32,13.37,29,16.11,Working Capital,3,9.78,0.49,3,0,821,6.33,1.01,1.5,8.54,Ahmedabad,IT Services,5,1.6,High Risk
LN02086,USR02086,Services,12,61.24,15.17,27,6.34,Equipment,5,14.85,0.12,2,0,386,7.2,1.16,1.37,9.63,Hyderabad,Pharma,9,2.5,High Risk
LN02087,USR02087,Retail,11,100.7,14.54,6,13.57,Working Capital,2,12.61,0.64,1,0,617,8.16,2.02,1.77,7.43,Kolkata,Construction,11,1.6,High Risk
LN02088,USR02088,Trading,5,125.32,10.41,23,12.49,Inventory,1,14.11,1.19,3,0,632,11.31,1.33,1.19,6.44,Ahmedabad,Construction,12,1.4,High Risk
LN02089,USR02089,Textiles,18,50.84,5.58,20,9.61,Working Capital,2,11.08,0.44,0,0,659,6.41,1.08,2.21,13.07,Hyderabad,Pharma,13,3.6,High Risk
LN02090,USR02090,Retail,19,107.31,17.1,41,19.22,Inventory,5,14.84,0.37,2,1,540,8.45,1.78,1.43,7.64,Hyderabad,IT Services,2,4.9,High Risk
LN02091,USR02091,Manufacturing,23,9.91,12.91,17,9.38,Expansion,6,11.19,0.14,3,1,355,12.92,1.17,1.82,3.14,Delhi,Pharma,4,3.7,High Risk
LN02092,USR02092,Textiles,23,39.17,10.97,40,12.39,Working Capital,3,13.15,0.39,0,0,409,7.62,1.26,1.61,3.6,Ahmedabad,Pharma,1,4.9,High Risk
LN02093,USR02093,Retail,6,46.24,22.34,26,19.39,Inventory,5,13.31,0.37,3,0,348,6.26,1.86,2.3,8.99,Ahmedabad,Textiles,12,2.7,High Risk
LN02094,USR02094,Textiles,22,34.42,19.93,10,12.24,Equipment,6,10.6,0.19,2,0,315,9.74,2.06,2.72,20.01,Delhi,Construction,13,4.6,High Risk
LN02095,USR02095,Manufacturing,18,27.49,22.16,30,11.21,Expansion,4,16.89,0.27,2,1,372,7.51,2.06,2.3,4.1,Kolkata,Agri,7,1.8,High Risk
LN02096,USR02096,Services,6,87.39,14.9,23,13.66,Working Capital,3,13.73,0.43,1,1,501,1.71,1.62,2.13,6.74,Ahmedabad,IT Services,1,1.5,High Risk
LN02097,USR02097,Manufacturing,4,68.58,7.62,18,17.7,Inventory,5,16.8,0.34,2,2,392,10.6,1.57,2.37,17.62,Kolkata,IT Services,6,3.8,High Risk
LN02098,USR02098,Manufacturing,12,86.38,18.92,18,22.23,Working Capital,1,11.36,2.06,3,2,332,12.61,2.14,1.16,6.06,Hyderabad,Textiles,10,2.5,High Risk
LN02099,USR02099,Textiles,19,95.71,9.12,37,10.32,Inventory,1,10.55,0.95,2,2,718,9.93,1.13,1.33,9.82,Bangalore,FMCG,10,2.3,High Risk
LN02100,USR02100,Tech,2,82.97,13.82,19,10.72,Working Capital,6,9.16,0.16,0,2,502,13.13,1.06,1.28,15.5,Bangalore,Agri,13,3.7,High Risk
LN02101,USR02101,Food,17,94.73,6.3,11,13.62,Expansion,6,9.84,0.21,1,1,611,11.93,1.93,1.29,4.19,Mumbai,Agri,9,2.3,High Risk
LN02102,USR02102,Trading,11,72.91,21.51,37,16.15,Expansion,1,10.33,1.48,1,1,768,7.44,1.5,1.59,6.76,Bangalore,Agri,2,3.3,High Risk
LN02103,USR02103,Trading,11,39.39,7.52,31,11.15,Working Capital,4,9.71,0.25,2,1,693,16.15,2.01,2.11,6.06,Bangalore,Construction,1,2.2,High Risk
LN02104,USR02104,Services,21,106.73,23.06,41,18.44,Working Capital,2,17.07,0.9,3,1,510,10.96,1.24,1.32,1.93,Delhi,FMCG,12,4.1,High Risk
LN02105,USR02105,Services,16,57.33,22.28,20,10.41,Debt Consolidation,1,17.2,1.02,1,0,455,11.28,1.35,2.88,14.28,Mumbai,Textiles,11,2.2,High Risk
LN02106,USR02106,Trading,2,46.93,14.29,14,5.5,Working Capital,6,17.44,0.09,3,2,621,7.02,2.32,2.72,5.66,Mumbai,FMCG,11,3.1,High Risk
LN02107,USR02107,Food,2,69.66,19.89,21,17.66,Working Capital,6,17.64,0.29,3,1,734,5.36,1.52,2.95,4.5,Delhi,IT Services,11,1.1,High Risk
LN02108,USR02108,Trading,23,47.62,17.39,24,18.24,Expansion,4,13.43,0.43,0,1,339,6.75,1.8,1.18,6.22,Bangalore,Textiles,10,4.2,High Risk
LN02109,USR02109,Tech,8,62.48,21.06,17,20.22,Working Capital,1,13.77,1.92,1,2,339,12.76,0.98,2.72,11.72,Bangalore,Construction,13,3.5,High Risk
LN02110,USR02110,Food,13,85.32,13.64,3,5.04,Equipment,4,10.18,0.12,2,1,752,15.13,1.1,2.63,8.45,Mumbai,IT Services,3,1.8,High Risk
LN02111,USR02111,Services,10,85.45,20.72,4,11.67,Working Capital,1,10.23,1.07,3,0,489,10.87,0.86,2.81,4.83,Bangalore,FMCG,6,1.9,High Risk
LN02112,USR02112,Retail,8,48.07,14.25,10,13.74,Debt Consolidation,2,15.95,0.66,1,1,314,10.28,1.52,2.1,9.64,Mumbai,Agri,13,2.0,High Risk
LN02113,USR02113,Textiles,4,60.37,23.82,24,23.78,Inventory,5,16.7,0.46,1,2,423,12.9,2.48,2.6,11.25,Bangalore,FMCG,7,3.3,High Risk
LN02114,USR02114,Tech,15,107.23,14.73,27,14.2,Expansion,1,16.06,1.37,3,0,579,14.14,2.29,1.2,7.9,Hyderabad,IT Services,11,3.2,High Risk
LN02115,USR02115,Tech,1,89.89,14.25,4,8.27,Equipment,5,16.51,0.16,2,0,347,5.64,1.88,1.24,7.06,Delhi,Construction,8,2.1,High Risk
LN02116,USR02116,Services,11,137.25,20.7,11,16.48,Inventory,1,11.49,1.53,1,2,488,14.88,2.26,1.33,12.06,Ahmedabad,Construction,4,3.8,High Risk
LN02117,USR02117,Services,7,110.4,21.43,11,21.55,Equipment,2,13.19,1.02,1,2,603,8.86,1.81,2.84,7.28,Kolkata,Construction,8,4.6,High Risk
LN02118,USR02118,Manufacturing,17,109.33,16.09,15,20.48,Expansion,6,13.13,0.32,2,0,404,13.25,1.43,1.22,14.43,Hyderabad,Textiles,7,1.2,High Risk
LN02119,USR02119,Tech,20,33.36,8.6,8,17.81,Debt Consolidation,5,17.96,0.35,3,1,668,6.8,1.1,1.29,4.97,Bangalore,FMCG,11,2.7,High Risk
LN02120,USR02120,Manufacturing,24,97.92,14.36,32,16.31,Expansion,4,17.54,0.4,3,2,800,13.1,1.91,2.87,4.88,Kolkata,Agri,8,3.4,High Risk
LN02121,USR02121,Manufacturing,18,73.41,24.36,17,3.66,Equipment,1,14.39,0.35,3,0,759,5.7,1.13,1.3,4.38,Ahmedabad,Agri,5,3.3,High Risk
LN02122,USR02122,Textiles,22,58.47,20.06,17,15.13,Equipment,6,10.24,0.23,3,2,546,13.36,1.51,2.75,7.04,Hyderabad,Pharma,10,1.1,High Risk
LN02123,USR02123,Manufacturing,22,80.04,21.22,9,15.89,Expansion,1,11.33,1.47,2,1,563,11.93,2.2,2.6,8.01,Ahmedabad,Construction,7,1.8,High Risk
LN02124,USR02124,Food,12,103.36,5.66,13,14.2,Working Capital,4,12.27,0.33,0,1,505,5.28,1.02,1.18,2.7,Delhi,IT Services,14,1.2,High Risk
LN02125,USR02125,Trading,9,90.02,14.36,42,18.54,Expansion,2,16.86,0.9,2,0,806,13.83,1.02,1.14,8.39,Kolkata,Agri,4,3.3,High Risk
LN02126,USR02126,Retail,5,48.65,17.93,40,14.12,Debt Consolidation,3,10.54,0.43,2,1,829,7.07,1.18,2.12,10.26,Ahmedabad,Construction,13,3.6,High Risk
LN02127,USR02127,Services,10,97.27,21.6,42,13.16,Expansion,1,10.98,1.22,3,1,663,13.43,1.74,2.99,2.14,Kolkata,Agri,1,1.6,High Risk
LN02128,USR02128,Food,4,55.87,5.99,4,20.19,Inventory,4,12.14,0.47,1,1,639,10.43,1.23,2.77,5.92,Delhi,FMCG,3,2.3,High Risk
LN02129,USR02129,Retail,5,81.5,22.05,41,12.93,Working Capital,3,17.34,0.42,2,2,706,6.26,1.66,1.69,10.27,Ahmedabad,Pharma,12,2.3,High Risk
LN02130,USR02130,Tech,10,65.9,15.97,12,15.32,Inventory,1,13.53,1.45,3,0,752,6.96,1.31,1.83,3.64,Hyderabad,Construction,10,4.3,Low Risk
LN02131,USR02131,Tech,11,68.43,8.95,46,19.49,Expansion,5,14.82,0.37,1,0,449,21.71,1.66,1.84,6.74,Kolkata,Textiles,9,1.8,High Risk
LN02132,USR02132,Tech,21,97.99,11.35,19,9.95,Working Capital,6,12.49,0.16,2,0,492,16.92,1.27,2.49,12.35,Ahmedabad,Textiles,11,3.2,High Risk
LN02133,USR02133,Food,24,43.79,10.64,9,9.4,Inventory,6,10.7,0.14,0,1,446,9.37,2.47,1.75,15.18,Delhi,Agri,4,4.1,High Risk
LN02134,USR02134,Food,10,133.36,15.62,42,21.79,Inventory,4,11.01,0.5,0,2,705,11.27,1.64,1.38,9.76,Ahmedabad,FMCG,14,4.3,High Risk
LN02135,USR02135,Services,8,20.37,6.03,41,12.04,Working Capital,5,16.22,0.23,3,0,482,13.61,2.06,2.52,7.32,Ahmedabad,IT Services,5,3.7,High Risk
LN02136,USR02136,Trading,2,57.07,8.17,6,18.46,Working Capital,2,17.04,0.9,1,2,405,6.12,1.99,1.97,5.99,Hyderabad,Construction,3,2.2,High Risk
LN02137,USR02137,Manufacturing,23,86.11,21.25,37,6.12,Equipment,3,13.44,0.19,1,0,535,12.07,1.63,1.25,11.64,Bangalore,Pharma,12,4.3,High Risk
LN02138,USR02138,Tech,8,92.53,7.65,49,2.48,Working Capital,4,12.21,0.06,3,1,478,12.96,1.21,2.6,12.53,Mumbai,FMCG,11,4.0,High Risk
LN02139,USR02139,Textiles,16,71.99,9.67,38,16.82,Expansion,1,16.27,1.63,3,0,731,11.09,1.67,2.21,3.37,Bangalore,Agri,6,3.8,High Risk
LN02140,USR02140,Trading,22,73.28,14.07,33,14.36,Debt Consolidation,6,15.06,0.23,1,0,700,14.17,1.96,2.03,11.64,Bangalore,FMCG,4,1.3,High Risk
LN02141,USR02141,Textiles,5,87.32,15.34,27,16.87,Equipment,1,9.37,1.54,0,1,824,10.46,1.58,2.38,5.57,Mumbai,Pharma,5,1.2,High Risk
LN02142,USR02142,Services,3,68.07,20.27,43,24.37,Working Capital,3,12.16,0.76,0,1,839,13.32,0.94,2.06,4.56,Ahmedabad,FMCG,11,3.8,High Risk
LN02143,USR02143,Services,12,116.8,13.95,15,8.81,Debt Consolidation,5,15.14,0.17,2,0,622,10.71,0.83,2.33,7.39,Bangalore,Construction,7,4.8,High Risk
LN02144,USR02144,Services,13,100.18,20.8,20,15.19,Equipment,5,14.16,0.29,2,2,560,5.4,1.36,2.75,11.97,Bangalore,Agri,12,4.1,High Risk
LN02145,USR02145,Retail,13,101.18,17.37,23,22.39,Expansion,4,17.8,0.55,1,1,698,12.82,1.06,2.27,9.24,Delhi,Pharma,7,4.3,High Risk
LN02146,USR02146,Textiles,10,46.02,7.26,3,9.54,Debt Consolidation,4,16.8,0.23,0,0,636,13.91,2.34,2.35,9.13,Delhi,Agri,9,3.2,High Risk
LN02147,USR02147,Trading,4,72.62,8.13,38,12.08,Working Capital,5,9.54,0.22,2,1,599,9.55,1.1,2.27,9.41,Hyderabad,IT Services,2,2.2,High Risk
LN02148,USR02148,Trading,9,65.99,13.74,10,6.16,Working Capital,4,15.53,0.15,0,2,418,5.98,1.47,2.11,9.87,Kolkata,Construction,14,3.7,High Risk
LN02149,USR02149,Food,22,44.83,12.94,23,26.19,Expansion,5,12.03,0.49,0,0,712,12.6,2.01,1.43,7.54,Ahmedabad,Pharma,4,3.8,Low Risk
LN02150,USR02150,Food,24,85.8,19.87,45,3.98,Equipment,3,15.14,0.13,1,0,683,10.95,2.19,1.74,10.53,Hyderabad,IT Services,8,3.7,Low Risk
LN02151,USR02151,Tech,23,58.87,16.61,23,18.99,Debt Consolidation,4,14.56,0.45,0,2,779,10.89,1.61,2.42,5.36,Delhi,IT Services,4,4.8,High Risk
LN02152,USR02152,Food,2,94.66,12.76,29,8.4,Expansion,5,13.53,0.16,1,2,604,10.57,1.11,1.91,10.6,Delhi,IT Services,12,2.5,High Risk
LN02153,USR02153,Services,19,42.89,8.42,21,9.75,Equipment,4,16.68,0.24,2,0,495,13.02,1.26,1.87,11.43,Mumbai,Pharma,3,1.2,High Risk
LN02154,USR02154,Trading,1,126.57,9.54,25,20.32,Inventory,1,15.38,1.95,3,2,632,10.86,1.51,2.54,10.8,Mumbai,Agri,14,4.6,High Risk
LN02155,USR02155,Textiles,7,48.11,16.51,45,11.29,Inventory,6,17.01,0.18,0,2,319,8.58,1.42,1.11,11.0,Delhi,FMCG,10,1.6,High Risk
LN02156,USR02156,Services,17,81.58,13.47,37,18.26,Equipment,1,11.53,1.7,3,0,732,5.15,1.39,2.39,9.86,Bangalore,FMCG,6,3.8,Low Risk
LN02157,USR02157,Retail,3,98.76,15.3,42,21.9,Working Capital,2,12.13,1.02,3,1,725,8.62,1.02,2.03,12.69,Hyderabad,IT Services,3,4.5,High Risk
LN02158,USR02158,Food,20,57.88,8.41,44,16.0,Working Capital,5,14.6,0.31,1,2,528,12.73,2.35,1.82,-1.09,Delhi,Textiles,12,2.2,High Risk
LN02159,USR02159,Services,20,100.57,18.26,7,19.45,Inventory,2,17.7,0.95,0,1,823,9.0,0.85,1.75,11.41,Ahmedabad,Textiles,14,4.3,High Risk
LN02160,USR02160,Services,21,38.12,22.05,43,15.4,Working Capital,5,12.34,0.29,0,1,516,12.72,1.55,1.43,15.9,Delhi,Pharma,12,2.3,High Risk
LN02161,USR02161,Retail,3,118.56,10.16,10,15.64,Working Capital,6,9.29,0.24,2,1,674,5.76,2.47,1.74,5.51,Mumbai,Agri,2,4.2,High Risk
LN02162,USR02162,Manufacturing,3,75.42,14.83,13,11.83,Equipment,4,13.01,0.28,3,2,335,6.97,1.92,1.84,5.07,Hyderabad,Pharma,9,1.3,High Risk
LN02163,USR02163,Trading,17,57.11,24.51,18,24.64,Equipment,5,13.9,0.47,3,0,327,6.79,1.4,1.93,13.15,Hyderabad,Agri,3,3.6,High Risk
LN02164,USR02164,Textiles,7,66.02,11.66,41,18.71,Working Capital,1,16.21,1.81,1,0,671,10.41,1.05,2.38,4.29,Kolkata,Construction,1,3.7,High Risk
LN02165,USR02165,Tech,14,99.27,16.9,49,17.61,Equipment,4,15.56,0.42,0,0,385,15.38,2.44,1.96,5.33,Delhi,Textiles,14,3.0,High Risk
LN02166,USR02166,Manufacturing,17,57.47,6.8,26,18.85,Debt Consolidation,6,17.68,0.31,0,0,487,16.73,0.82,2.61,8.68,Kolkata,Pharma,12,3.7,High Risk
LN02167,USR02167,Food,18,52.52,17.12,23,11.61,Inventory,1,16.04,1.12,3,0,604,13.17,1.96,2.32,4.8,Mumbai,Construction,12,4.7,Low Risk
LN02168,USR02168,Services,13,68.35,6.79,25,19.65,Debt Consolidation,4,11.69,0.46,2,0,721,4.13,2.3,1.46,11.5,Kolkata,FMCG,13,3.9,High Risk
LN02169,USR02169,Retail,20,39.69,24.18,40,22.78,Debt Consolidation,5,14.77,0.44,3,1,379,7.74,0.84,1.63,4.84,Bangalore,Textiles,13,4.8,High Risk
LN02170,USR02170,Retail,20,129.62,19.31,49,8.1,Working Capital,5,15.05,0.16,0,1,485,0.88,2.03,1.25,9.44,Delhi,Agri,9,2.8,High Risk
LN02171,USR02171,Trading,21,58.01,20.76,10,17.71,Working Capital,1,17.98,1.74,1,1,304,10.5,2.5,2.9,9.14,Delhi,IT Services,5,3.1,High Risk
LN02172,USR02172,Manufacturing,18,99.95,19.08,9,15.31,Debt Consolidation,3,10.25,0.47,1,2,796,14.87,1.89,2.78,14.66,Hyderabad,FMCG,7,2.1,High Risk
LN02173,USR02173,Tech,4,81.28,16.79,4,12.4,Debt Consolidation,5,10.72,0.23,1,2,808,12.45,1.5,1.26,12.66,Kolkata,FMCG,14,4.9,High Risk
